ticket_id,created_at,customer_id,department,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,latitude,longitude,target_category,city,num_images,state
1323,2025-01-16T14:51:00,4544,Operações,Mobile,Android,Chrome,WiFi,11,48,41,O usuário relata sem resposta ao tentar acessar sistema de f...,O usuário relata sem resposta ao tentar acessar sistema de folha.,images/payroll.png,612,408,Baixa,Em andamento,N2,1,0.94,5,-27.242077,-49.54587,Acesso,Campinas,1.0,MG
1324,2025-01-16T15:08:00,6673,TI,Desktop,Android,Safari,4G,5,4,9,O módulo financeiro não funciona ao salvar arquivo.,O módulo financeiro não funciona ao salvar arquivo.,images/finance_report.png,738,414,Alta,Em andamento,Aplicações,0,-0.563,4,-32.182248,-49.584051,Financeiro,Belo Horizonte,3.0,BA
1325,2025-01-16T15:25:00,2694,Operações,Notebook,Linux,Firefox,Cabo,1,4,70,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Baixa,Em andamento,N2,0,0.486,4,-27.499402,-51.455329,Acesso,Santos,1.0,RS
1326,2025-01-16T15:42:00,9376,RH,Desktop,Windows,Safari,Cabo,5,8,57,O usuário não consegue imprimir devido a reinicia sozinho.,O usuário não consegue imprimir devido a reinicia sozinho.,images/default_hr.png,612,408,Média,Em andamento,Infra,1,-0.701,5,-28.655895,-53.034823,RH,Campinas,0.0,RJ
1327,2025-01-16T15:59:00,3256,RH,Desktop,iOS,Firefox,5G,39,24,27,Problema de hardware: o notebook emite beep inesperadamente.,Problema de hardware: o notebook emite beep inesperadamente.,images/default_hardware.png,612,407,Alta,Aberto,N2,1,-0.293,4,-26.3397,-52.907107,Hardware,Santos,0.0,BA
1328,2025-01-16T16:16:00,9409,TI,Mobile,Android,Firefox,Cabo,27,8,27,O usuário relatou que o notebook apresenta erro durante o ex...,O usuário relatou que o notebook apresenta erro durante o execução de tarefa.,images/default_hardware.png,612,407,Baixa,Aberto,Aplicações,0,0.992,6,-32.393879,-49.909836,Hardware,Belo Horizonte,1.0,MG
1329,2025-01-16T16:33:00,1046,Operações,Desktop,Android,Firefox,5G,21,8,15,O portal do funcionário apresenta cheiro de queimado durante...,O portal do funcionário apresenta cheiro de queimado durante enviar email.,images/email.png,500,333,Média,Fechado,N1,0,0.742,6,-31.389862,-48.921934,RH,Santos,3.0,BA
1330,2025-01-16T16:50:00,8720,Financeiro,Desktop,Windows,Edge,4G,17,12,9,Relatório financeiro não congela corretamente.,Relatório financeiro não congela corretamente.,images/finance_report.png,738,414,Crítica,Aberto,Aplicações,1,-0.472,5,-33.753302,-46.310835,Financeiro,São Paulo,3.0,RJ
1331,2025-01-16T17:07:00,1450,TI,Mobile,Windows,Safari,5G,19,8,53,"Rede instável, não funciona ao acessar internet.","Rede instável, não funciona ao acessar internet.",images/network.png,500,342,Alta,Fechado,N2,1,-0.808,5,-33.733824,-45.000648,Rede,Santos,2.0,BA
1332,2025-01-16T17:24:00,2617,Operações,Desktop,Android,Edge,Cabo,15,8,18,O módulo financeiro não liga ao importar dados.,O módulo financeiro não liga ao importar dados.,images/finance_report.png,738,414,Crítica,Fechado,N2,1,0.296,5,-31.238373,-43.979785,Financeiro,São Paulo,2.0,MG
1333,2025-01-16T17:41:00,9141,RH,Mobile,Linux,Edge,WiFi,6,4,15,Falha no sistema de folha ao tentar abrir documento.,Falha no sistema de folha ao tentar abrir documento.,images/payroll.png,612,408,Alta,Em andamento,Infra,1,0.67,7,-28.945997,-47.721351,RH,Campinas,3.0,MG
1334,2025-01-16T17:58:00,4621,TI,Mobile,Windows,Firefox,WiFi,16,12,69,O acesso ao sistema de folha está bloqueado por reinicia soz...,O acesso ao sistema de folha está bloqueado por reinicia sozinho.,images/access_denied.png,612,408,Baixa,Aberto,Aplicações,0,0.599,6,-24.787691,-51.800661,Acesso,Curitiba,2.0,MG
1335,2025-01-16T18:15:00,5833,Financeiro,Desktop,Android,Edge,5G,28,12,57,"Rede instável, superaquece ao acessar internet.","Rede instável, superaquece ao acessar internet.",images/network.png,500,342,Alta,Aberto,N2,1,0.979,3,-33.600296,-50.076043,Rede,Belo Horizonte,1.0,RJ
1336,2025-01-16T18:32:00,3339,RH,Mobile,Windows,Chrome,5G,0,48,46,O acesso ao sistema de RH está bloqueado por não funciona.,O acesso ao sistema de RH está bloqueado por não funciona.,images/access_denied.png,612,408,Crítica,Aberto,Infra,0,-0.637,6,-31.604549,-46.077733,Acesso,Santos,1.0,MG
1337,2025-01-16T18:49:00,9421,Operações,Notebook,Windows,Firefox,Cabo,0,24,36,O SSD não responde e exibe tela azul.,O SSD não responde e exibe tela azul.,images/hard_drive.png,500,334,Baixa,Fechado,N1,0,0.461,5,-27.507255,-44.58303,Hardware,Santos,3.0,PR
1338,2025-01-16T19:06:00,6379,RH,Desktop,iOS,Edge,Cabo,32,12,72,O usuário relata tela azul ao tentar acessar portal do funci...,O usuário relata tela azul ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Baixa,Fechado,Infra,0,0.938,6,-29.48441,-50.697144,Acesso,São Paulo,3.0,RJ
1339,2025-01-16T19:23:00,8704,Operações,Notebook,Android,Edge,4G,29,12,40,O sistema de RH não está congela para enviar email.,O sistema de RH não está congela para enviar email.,images/email.png,500,333,Baixa,Aberto,Aplicações,1,0.163,7,-25.692391,-51.759167,RH,Curitiba,1.0,RS
1340,2025-01-16T19:40:00,5877,RH,Desktop,iOS,Chrome,4G,15,12,66,O acesso à banco de dados falha com apresenta erro.,O acesso à banco de dados falha com apresenta erro.,images/server.png,500,333,Média,Fechado,N1,1,0.625,6,-29.83377,-44.634787,Rede,Santos,3.0,RS
1341,2025-01-16T19:57:00,9140,Financeiro,Mobile,Windows,Safari,5G,33,12,28,Relatório financeiro não fica lento corretamente.,Relatório financeiro não fica lento corretamente.,images/finance_report.png,738,414,Média,Em andamento,N2,0,0.992,4,-25.010563,-44.782046,Financeiro,Curitiba,0.0,BA
1342,2025-01-16T20:14:00,4167,Financeiro,Mobile,Windows,Safari,Cabo,24,48,21,Problema de login: superaquece ao fazer login.,Problema de login: superaquece ao fazer login.,images/login.png,500,333,Baixa,Aberto,Infra,1,-0.973,4,-29.344078,-47.280101,Acesso,São Paulo,1.0,BA
1343,2025-01-16T20:31:00,1708,Operações,Desktop,iOS,Edge,Cabo,10,24,31,O Sistema ERP apresenta ruído e não enviar email.,O Sistema ERP apresenta ruído e não enviar email.,images/sap_erp.png,612,344,Alta,Aberto,Infra,1,-0.688,6,-31.746717,-43.511069,Software,Campinas,0.0,SP
1344,2025-01-16T20:48:00,8983,TI,Mobile,Android,Chrome,Cabo,22,12,48,"Rede instável, não funciona ao acessar banco de dados.","Rede instável, não funciona ao acessar banco de dados.",images/network.png,500,342,Crítica,Aberto,N2,0,-0.918,3,-28.674128,-52.370935,Rede,Santos,0.0,PR
1345,2025-01-16T21:05:00,6905,Financeiro,Desktop,Linux,Chrome,Cabo,38,4,19,Falha de rede: tela preta ao tentar executar consulta.,Falha de rede: tela preta ao tentar executar consulta.,images/network.png,500,342,Alta,Em andamento,Infra,0,-0.125,5,-32.673289,-51.577168,Rede,Curitiba,3.0,PR
1346,2025-01-16T21:22:00,1432,Financeiro,Notebook,iOS,Edge,Cabo,0,12,48,O Sistema de contabilidade exibe tela preta ao gerar relatór...,O Sistema de contabilidade exibe tela preta ao gerar relatório.,images/finance_report.png,738,414,Média,Em andamento,Infra,0,-0.748,6,-31.486519,-49.80498,Financeiro,Curitiba,3.0,MG
1347,2025-01-16T21:39:00,8983,Financeiro,Mobile,Linux,Safari,5G,12,48,8,O usuário não consegue importar dados devido a não liga.,O usuário não consegue importar dados devido a não liga.,images/default_access.png,191,165,Crítica,Aberto,N1,0,0.389,7,-29.436649,-49.367406,Acesso,Campinas,1.0,RJ
1348,2025-01-16T21:56:00,4010,Operações,Mobile,iOS,Edge,4G,1,24,14,O usuário relata cheiro de queimado ao tentar acessar portal...,O usuário relata cheiro de queimado ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Baixa,Em andamento,Aplicações,0,0.835,6,-23.377576,-46.385669,Acesso,Campinas,0.0,SP
1349,2025-01-16T22:13:00,4394,Operações,Mobile,Windows,Safari,5G,38,24,21,O computador apresenta congela e tela piscando.,O computador apresenta congela e tela piscando.,images/default_hardware.png,612,407,Baixa,Aberto,N1,0,0.372,6,-27.388988,-46.811588,Hardware,Santos,1.0,MG
1350,2025-01-16T22:30:00,7191,Operações,Notebook,Linux,Chrome,5G,5,8,23,O usuário não consegue imprimir devido a congela.,O usuário não consegue imprimir devido a congela.,images/default_hr.png,612,408,Média,Aberto,N2,0,0.022,6,-28.955261,-50.33069,RH,São Paulo,3.0,SP
1351,2025-01-16T22:47:00,5687,Financeiro,Mobile,iOS,Firefox,Cabo,3,24,25,Falha crítica no fonte: superaquece com tela preta.,Falha crítica no fonte: superaquece com tela preta.,images/power_supply.png,500,375,Alta,Fechado,N1,0,0.962,4,-29.206866,-47.388477,Hardware,Curitiba,1.0,BA
1352,2025-01-16T23:04:00,7815,RH,Mobile,Android,Firefox,4G,31,24,2,O acesso à VPN falha com desliga.,O acesso à VPN falha com desliga.,images/vpn.png,500,333,Alta,Fechado,Aplicações,1,-0.12,7,-23.806707,-43.206694,Rede,Santos,2.0,RS
1353,2025-01-16T23:21:00,4563,RH,Mobile,Android,Safari,5G,35,48,34,Falha de rede: ruído ao tentar executar consulta.,Falha de rede: ruído ao tentar executar consulta.,images/network.png,500,342,Crítica,Aberto,Infra,1,-0.364,6,-28.806185,-44.51148,Rede,Belo Horizonte,3.0,PR
1354,2025-01-16T23:38:00,9420,RH,Notebook,Linux,Safari,WiFi,38,8,66,Problema de hardware: o fonte apresenta erro inesperadamente...,Problema de hardware: o fonte apresenta erro inesperadamente.,images/power_supply.png,500,375,Média,Fechado,N1,1,-0.486,5,-33.507381,-49.718159,Hardware,Campinas,3.0,RS
1355,2025-01-16T23:55:00,1545,Financeiro,Mobile,iOS,Chrome,Cabo,4,24,49,O usuário relatou que o computador fica lento durante o aber...,O usuário relatou que o computador fica lento durante o abertura de arquivo.,images/default_hardware.png,612,407,Crítica,Fechado,Infra,0,-0.711,4,-24.01652,-44.386839,Hardware,Curitiba,1.0,BA
1356,2025-01-17T00:12:00,4903,Financeiro,Notebook,Windows,Chrome,WiFi,39,48,34,O SAP apresenta tela piscando e não imprimir.,O SAP apresenta tela piscando e não imprimir.,images/sap_erp.png,612,344,Alta,Aberto,N1,1,-0.998,5,-28.503702,-44.20572,Software,Santos,3.0,SP
1357,2025-01-17T00:29:00,8856,RH,Desktop,iOS,Edge,WiFi,18,8,29,Falha no SAP: congela ao tentar importar dados.,Falha no SAP: congela ao tentar importar dados.,images/sap_erp.png,612,344,Baixa,Fechado,Aplicações,1,-0.094,6,-26.735528,-50.192659,Software,São Paulo,1.0,BA
1358,2025-01-17T00:46:00,6366,TI,Mobile,Windows,Chrome,5G,3,4,64,O sistema de recrutamento não está não funciona para importa...,O sistema de recrutamento não está não funciona para importar dados.,images/recruitment.png,500,333,Baixa,Fechado,N2,0,-0.256,6,-30.00663,-50.238307,RH,São Paulo,1.0,SP
1359,2025-01-17T01:03:00,3877,TI,Mobile,Linux,Safari,4G,39,48,61,Erro de conexão no Navegador durante a importar dados.,Erro de conexão no Navegador durante a importar dados.,images/browser.png,500,333,Média,Fechado,Infra,0,0.736,4,-30.297927,-44.516026,Software,São Paulo,3.0,SP
1360,2025-01-17T01:20:00,5168,Operações,Notebook,Android,Firefox,WiFi,18,4,52,Falha no sistema de RH ao tentar fazer login.,Falha no sistema de RH ao tentar fazer login.,images/login.png,500,333,Alta,Em andamento,N2,1,-0.417,4,-32.787219,-44.209094,RH,Santos,2.0,RJ
1361,2025-01-17T01:37:00,4764,RH,Mobile,iOS,Safari,WiFi,24,4,68,Erro de memória no SAP durante a enviar email.,Erro de memória no SAP durante a enviar email.,images/sap_erp.png,612,344,Crítica,Em andamento,N1,1,-0.398,3,-25.08067,-47.942447,Software,Curitiba,0.0,PR
1362,2025-01-17T01:54:00,5506,Financeiro,Desktop,Windows,Firefox,4G,32,24,22,O módulo financeiro congela ao executar consulta.,O módulo financeiro congela ao executar consulta.,images/finance_report.png,738,414,Baixa,Fechado,Infra,1,-0.489,5,-33.50778,-46.989694,Financeiro,Belo Horizonte,2.0,RS
1363,2025-01-17T02:11:00,5234,Financeiro,Desktop,iOS,Chrome,WiFi,7,4,8,O sistema CRM exibe apresenta erro ao importar dados.,O sistema CRM exibe apresenta erro ao importar dados.,images/browser.png,500,333,Média,Fechado,Infra,1,0.355,5,-27.298648,-44.996786,Software,Campinas,2.0,MG
1364,2025-01-17T02:28:00,7751,TI,Desktop,Windows,Safari,Cabo,17,48,2,O aplicativo Email fecha inesperadamente quando gerar relató...,O aplicativo Email fecha inesperadamente quando gerar relatório.,images/email.png,500,333,Alta,Aberto,Aplicações,1,-0.69,6,-26.576594,-51.770869,Software,Belo Horizonte,3.0,BA
1365,2025-01-17T02:45:00,9956,Operações,Notebook,Windows,Firefox,WiFi,18,24,33,A conexão de rede está emite beep e tela azul.,A conexão de rede está emite beep e tela azul.,images/network.png,500,342,Alta,Em andamento,Aplicações,0,-0.411,6,-23.603318,-43.611734,Rede,Belo Horizonte,1.0,RS
1366,2025-01-17T03:02:00,8773,Operações,Notebook,Windows,Safari,Cabo,31,12,69,O sistema de folha não está emite beep para fazer login.,O sistema de folha não está emite beep para fazer login.,images/login.png,500,333,Alta,Em andamento,N2,0,-0.152,4,-27.045559,-48.115875,RH,São Paulo,3.0,MG
1367,2025-01-17T03:19:00,8710,Financeiro,Notebook,Android,Safari,4G,4,8,36,O módulo financeiro falha ao abrir documento.,O módulo financeiro falha ao abrir documento.,images/finance_report.png,738,414,Crítica,Fechado,N2,0,-0.168,4,-26.265312,-43.570646,Financeiro,Santos,0.0,MG
1368,2025-01-17T03:36:00,6453,TI,Notebook,iOS,Firefox,WiFi,7,8,36,Erro de sintaxe no SAP durante a gerar relatório.,Erro de sintaxe no SAP durante a gerar relatório.,images/sap_erp.png,612,344,Crítica,Em andamento,N2,1,0.438,5,-29.362353,-43.980893,Software,Belo Horizonte,2.0,RJ
1369,2025-01-17T03:53:00,7587,Operações,Desktop,Windows,Safari,WiFi,26,12,33,"Rede instável, não liga ao acessar internet.","Rede instável, não liga ao acessar internet.",images/network.png,500,342,Crítica,Aberto,N1,1,-0.93,6,-28.900334,-43.954349,Rede,Campinas,1.0,BA
1370,2025-01-17T04:10:00,4492,RH,Mobile,iOS,Chrome,5G,40,8,37,O sistema Sistema de RH exibe emite beep ao executar consult...,O sistema Sistema de RH exibe emite beep ao executar consulta.,images/finance_report.png,738,414,Baixa,Em andamento,Aplicações,0,0.723,3,-32.382362,-52.34267,Software,Campinas,0.0,BA
1371,2025-01-17T04:27:00,8999,TI,Desktop,Android,Edge,4G,39,48,43,O acesso ao sistema de recrutamento está bloqueado por apres...,O acesso ao sistema de recrutamento está bloqueado por apresenta erro.,images/access_denied.png,612,408,Média,Aberto,Infra,1,-0.348,7,-32.929037,-43.892086,Acesso,Curitiba,2.0,PR
1372,2025-01-17T04:44:00,6547,Operações,Mobile,iOS,Safari,WiFi,20,48,35,O sistema de recrutamento não está emite beep para abrir doc...,O sistema de recrutamento não está emite beep para abrir documento.,images/recruitment.png,500,333,Média,Aberto,N2,1,-0.102,6,-30.22111,-52.659885,RH,São Paulo,0.0,RJ
1373,2025-01-17T05:01:00,3745,RH,Desktop,Linux,Firefox,WiFi,13,24,49,O usuário não consegue fazer login devido a congela.,O usuário não consegue fazer login devido a congela.,images/login.png,500,333,Média,Aberto,Aplicações,1,0.09,6,-29.140514,-47.738372,RH,São Paulo,1.0,BA
1374,2025-01-17T05:18:00,3359,RH,Mobile,Linux,Firefox,WiFi,32,24,58,Falha no Excel: falha ao tentar enviar email.,Falha no Excel: falha ao tentar enviar email.,images/office.png,500,333,Crítica,Em andamento,N1,0,-0.187,6,-24.819719,-50.466998,Software,Curitiba,1.0,SP
1375,2025-01-17T05:35:00,8869,Operações,Desktop,Linux,Firefox,5G,31,4,8,O portal do funcionário não está emite beep para fazer login...,O portal do funcionário não está emite beep para fazer login.,images/login.png,500,333,Alta,Aberto,Infra,1,0.411,6,-31.420268,-43.778969,RH,Santos,3.0,PR
1376,2025-01-17T05:52:00,3788,Financeiro,Notebook,Linux,Edge,WiFi,9,12,44,O aplicativo Excel fecha inesperadamente quando salvar arqui...,O aplicativo Excel fecha inesperadamente quando salvar arquivo.,images/office.png,500,333,Média,Em andamento,N2,1,0.785,4,-26.723295,-50.1976,Software,Curitiba,3.0,SP
1377,2025-01-17T06:09:00,9805,TI,Notebook,Android,Safari,5G,14,48,51,Falha de autenticação ao tentar imprimir.,Falha de autenticação ao tentar imprimir.,images/login.png,500,333,Crítica,Fechado,N1,1,0.928,6,-28.187598,-43.918422,Acesso,Santos,2.0,RS
1378,2025-01-17T06:26:00,9183,Operações,Mobile,Linux,Chrome,Cabo,18,48,43,Erro no sistema de RH: não liga ao fazer login.,Erro no sistema de RH: não liga ao fazer login.,images/login.png,500,333,Crítica,Fechado,Aplicações,0,-0.979,5,-24.086273,-50.732396,RH,Campinas,3.0,RJ
1379,2025-01-17T06:43:00,3615,RH,Notebook,iOS,Chrome,4G,13,4,11,"Rede instável, superaquece ao acessar intranet.","Rede instável, superaquece ao acessar intranet.",images/network.png,500,342,Alta,Aberto,N2,0,0.388,5,-25.937387,-48.10491,Rede,Santos,1.0,SP
1380,2025-01-17T07:00:00,9917,Operações,Notebook,Windows,Edge,WiFi,2,48,3,Problema de login: superaquece ao imprimir.,Problema de login: superaquece ao imprimir.,images/login.png,500,333,Média,Aberto,N2,1,-0.44,6,-30.245757,-48.561996,Acesso,Campinas,1.0,MG
1381,2025-01-17T07:17:00,9044,Operações,Desktop,Android,Safari,4G,38,24,48,O sistema de ponto não está não liga para fazer login.,O sistema de ponto não está não liga para fazer login.,images/login.png,500,333,Crítica,Em andamento,Aplicações,1,0.137,6,-23.158738,-52.848361,RH,Belo Horizonte,2.0,PR
1382,2025-01-17T07:34:00,7336,Operações,Mobile,Windows,Safari,WiFi,19,48,47,Falha de rede: tela preta ao tentar imprimir.,Falha de rede: tela preta ao tentar imprimir.,images/network.png,500,342,Média,Fechado,N2,1,0.884,6,-32.372302,-44.65292,Rede,Belo Horizonte,2.0,BA
1383,2025-01-17T07:51:00,8424,Operações,Mobile,Android,Chrome,WiFi,39,8,12,O aplicativo Word fecha inesperadamente quando salvar arquiv...,O aplicativo Word fecha inesperadamente quando salvar arquivo.,images/office.png,500,333,Baixa,Em andamento,Infra,1,-0.361,6,-25.038242,-52.700434,Software,São Paulo,0.0,PR
1384,2025-01-17T08:08:00,5293,RH,Mobile,Linux,Edge,WiFi,12,12,31,Falha de autenticação ao tentar exportar dados.,Falha de autenticação ao tentar exportar dados.,images/login.png,500,333,Crítica,Aberto,Infra,1,-0.981,6,-27.44803,-43.213183,Acesso,Campinas,1.0,SP
1385,2025-01-17T08:25:00,1361,Financeiro,Mobile,Windows,Chrome,4G,10,12,62,O Excel apresenta sem resposta e não gerar relatório.,O Excel apresenta sem resposta e não gerar relatório.,images/office.png,500,333,Alta,Fechado,N1,1,0.85,5,-27.175175,-50.596482,Software,São Paulo,3.0,RJ
1386,2025-01-17T08:42:00,3520,Financeiro,Desktop,Windows,Chrome,WiFi,13,12,30,O usuário não consegue enviar email devido a superaquece.,O usuário não consegue enviar email devido a superaquece.,images/email.png,500,333,Média,Em andamento,N1,0,-0.571,6,-26.258241,-44.264312,RH,Santos,3.0,PR
1387,2025-01-17T08:59:00,2428,Operações,Notebook,Linux,Chrome,WiFi,9,4,22,Falha no sistema financeiro: falha ao exportar dados.,Falha no sistema financeiro: falha ao exportar dados.,images/finance_report.png,738,414,Crítica,Fechado,N1,0,-0.921,5,-27.346513,-50.077378,Financeiro,Curitiba,2.0,RJ
1388,2025-01-17T09:16:00,9929,TI,Mobile,iOS,Edge,4G,10,8,15,Falha no Word: não liga ao tentar executar consulta.,Falha no Word: não liga ao tentar executar consulta.,images/office.png,500,333,Baixa,Fechado,N2,0,0.341,7,-30.301825,-43.554166,Software,Belo Horizonte,1.0,PR
1389,2025-01-17T09:33:00,3483,Operações,Notebook,iOS,Chrome,4G,4,24,11,O usuário relatou que o monitor emite beep durante o salvame...,O usuário relatou que o monitor emite beep durante o salvamento.,images/monitor.png,500,394,Crítica,Fechado,N1,0,0.776,3,-30.632872,-49.921512,Hardware,Curitiba,3.0,BA
